created,text,retwc,hashtag,followers,friends,polarity,sentiment
11/6/2019 8:33,"b'RT @SaralPatel: How Sheila Dikshit rolled out the world\xe2\x80\x99s biggest clean air project. \n\nBlaming &amp; Nitpicking is easy and working is Hard, Ho\xe2\x80\xa6'",217,None,117,109,0.169444444,4
11/6/2019 8:32,b'RT @RahulSharmaINC: AAP Govt is busy blaming the neighbouring states for pollution in Delhi instead of focusing on resolving the issue  \nWh\xe2\x80\xa6',12,None,234,291,0.1,4
11/6/2019 8:32,b'RT @SChopraINC: #AAPBJPchokeDelhi AAP shud come clean&amp;inform the people about the steps it has taken to prevent pollution in Delhi.While th\xe2\x80\xa6',165,AAPBJPchokeDelhi,482,800,0.366666667,4
11/6/2019 8:32,b'RT @DelhiPMC: Delhi suffers the worst air pollution in its history because of @AamAadmiParty and @BJP4India\n#AAPBJPchokeDelhi https://t.co/\xe2\x80\xa6',6,AAPBJPchokeDelhi,515,308,-0.8,0
11/6/2019 8:32,"b""RT @tshamsi88: Prevention is better than cure. \n#AAPBJPchokeDelhi\n\nSC asks Delhi government 'logic' behind odd-even scheme, imposes Rs 1 la\xe2\x80\xa6""",10,AAPBJPchokeDelhi,166,61,-0.022222222,0
11/6/2019 8:32,"b'RT @RuchiraC: Supreme Court has asked the Delhi govt about the ""logic"" behind the odd-even scheme and ordered it produce data to prove that\xe2\x80\xa6'",92,None,515,308,-0.283333333,0
11/6/2019 8:32,"b'RT @faizan_inc: Delhi has yet again been ranked as the most polluted mega city in the world. Last year, since last five years Delhi has bec\xe2\x80\xa6'",2,None,6525,997,0.166666667,4
11/6/2019 8:32,b'RT @SChopraINC: #AAPBJPchokeDelhi AAP shud come clean&amp;inform the people about the steps it has taken to prevent pollution in Delhi.While th\xe2\x80\xa6',165,AAPBJPchokeDelhi,192,441,0.366666667,4
11/6/2019 8:31,"b'RT @PumpiNsui: Both government loves drama, believe in advertisement and Nautanki instead of doing concrete work for Delhi.\n#AAPBJPchokeDel\xe2\x80\xa6'",5,None,166,61,0.15,4
11/6/2019 8:31,b'RT @SChopraINC: #AAPBJPchokeDelhi AAP shud come clean&amp;inform the people about the steps it has taken to prevent pollution in Delhi.While th\xe2\x80\xa6',165,AAPBJPchokeDelhi,23421,1181,0.366666667,4
11/6/2019 8:31,"b'RT @Sharmistha_GK: Instead of giving these vague gyans, if the state &amp; central govt made a concerted attempt to put an action plan in place\xe2\x80\xa6'",119,None,420,353,-0.133333333,0
11/6/2019 8:31,"b'RT @INCIndia: Even after a full term of being in govt, AAP has failed to fulfill its promise of increasing the fleet of buses to 11,000. Wh\xe2\x80\xa6'",354,None,17969,124,-0.075,0
11/6/2019 8:31,"b'RT @INCIndia: Even after a full term of being in govt, AAP has failed to fulfill its promise of increasing the fleet of buses to 11,000. Wh\xe2\x80\xa6'",354,None,1660,108,-0.075,0
11/6/2019 8:31,b'RT @SChopraINC: #AAPBJPchokeDelhi AAP shud come clean&amp;inform the people about the steps it has taken to prevent pollution in Delhi.While th\xe2\x80\xa6',165,AAPBJPchokeDelhi,651,992,0.366666667,4
11/6/2019 8:31,b'RT @RahulSharmaINC: AAP Govt is busy blaming the neighbouring states for pollution in Delhi instead of focusing on resolving the issue  \nWh\xe2\x80\xa6',12,None,420,353,0.1,4
11/6/2019 8:31,b'RT @SChopraINC: #AAPBJPchokeDelhi AAP shud come clean&amp;inform the people about the steps it has taken to prevent pollution in Delhi.While th\xe2\x80\xa6',165,AAPBJPchokeDelhi,917,668,0.366666667,4
11/6/2019 8:31,"b'RT @devendrayadvinc: Pollution breaks all previous records as failing to check &amp; ensure ban on demolition, construction &amp; garbage burning,\xe2\x80\xa6'",104,None,243,436,-0.166666667,0
11/6/2019 8:30,"b'RT @devendrayadvinc: Pollution breaks all previous records as failing to check &amp; ensure ban on demolition, construction &amp; garbage burning,\xe2\x80\xa6'",104,None,338,221,-0.166666667,0
11/6/2019 8:30,b'RT @VinayDokania: 7 Amazing places to visit in Delhi that ll take ur breathe away.. #AAPBJPchokeDelhi\n#DelhiBachao #DelhiAirQuality #DelhiP\xe2\x80\xa6',5,AAPBJPchokeDelhi,166,61,0.6,4
11/6/2019 8:30,b'RT @SChopraINC: #AAPBJPchokeDelhi AAP shud come clean&amp;inform the people about the steps it has taken to prevent pollution in Delhi.While th\xe2\x80\xa6',165,AAPBJPchokeDelhi,243,436,0.366666667,4
11/6/2019 8:30,b'RT @SChopraINC: #AAPBJPchokeDelhi AAP shud come clean&amp;inform the people about the steps it has taken to prevent pollution in Delhi.While th\xe2\x80\xa6',165,AAPBJPchokeDelhi,338,221,0.366666667,4
11/6/2019 8:30,"b""RT @Bharati09: This blame game explains why India can't breathe today. Instead of working w each other despite disliking each other for all\xe2\x80\xa6""",18,None,952,488,-0.216666667,0
11/6/2019 8:30,"b'RT @INC_Andhra: How Sheila Dikshit rolled out the world\xe2\x80\x99s biggest clean air project. \n\nBlaming &amp; Nitpicking is easy and working is Hard, Ho\xe2\x80\xa6'",15,None,515,308,0.169444444,4
11/6/2019 8:30,b'RT @DilawarIT: @INCIndia\n government increased green cover. \nBut #AAPBJPchokeDelhi https://t.co/WlIeOOSbLb',2,AAPBJPchokeDelhi,166,61,-0.2,0
11/6/2019 8:30,"b'RT @Anish_INC: Concerned with the alarming levels of\xc2\xa0pollution\xc2\xa0in the national capital, @priyankagandhi convened an emergency meeting of\xc2\xa0De\xe2\x80\xa6'",27,None,1022,785,-0.1,0
11/6/2019 8:30,"b'RT @devendrayadvinc: Pollution breaks all previous records as failing to check &amp; ensure ban on demolition, construction &amp; garbage burning,\xe2\x80\xa6'",104,None,46,297,-0.166666667,0
11/6/2019 8:29,"b'RT @INCIndia: Even after a full term of being in govt, AAP has failed to fulfill its promise of increasing the fleet of buses to 11,000. Wh\xe2\x80\xa6'",354,None,20,22,-0.075,0
11/6/2019 8:29,b'RT @SirJadeja7: #LaalSinghChaddhaLogo is like breath of fresh air which delhi needs right now. #FreshAirForDelhi #AapBJPChokeDelhi \n@Bollyh\xe2\x80\xa6',9,LaalSinghChaddhaLogo,692,555,0.292857143,4
11/6/2019 8:29,"b'RT @MehekF: No new buses added, instead number of buses declined in last 6 yrs, while AAP put up an extra dose of self promotion. #AAPBJPCh\xe2\x80\xa6'",12,None,495,1041,-0.022727273,0
11/6/2019 8:29,b'RT @Hassanbadshah: Delhi Metro phase 3 delayed by 2 Years &amp; Phase 4 by 1 year. DTC buses gone down from 5500 to 3800 while Delhi requires m\xe2\x80\xa6',4,None,166,61,-0.155555556,0
11/6/2019 8:29,"b'RT @SevadalCG: Supreme Court has asked the Delhi govt about the ""logic"" behind the odd-even scheme and ordered it produce data to prove tha\xe2\x80\xa6'",17,None,515,308,-0.283333333,0
11/6/2019 8:29,b'RT @nagma_morarji: #AAPBJPchokeDelhi\nAAP Govt is busy blaming the neighbouring states for pollution in Delhi instead of focusing on resolvi\xe2\x80\xa6',35,AAPBJPchokeDelhi,515,308,0.1,4
11/6/2019 8:29,"b'RT @mdbaid: Both government loves drama, believe in advertisement and Nautanki instead of doing concrete work for Delhi.\n#AAPBJPchokeDelhi\xe2\x80\xa6'",17,AAPBJPchokeDelhi,15227,332,0.15,4
11/6/2019 8:29,b'RT @SChopraINC: #AAPBJPchokeDelhi AAP shud come clean&amp;inform the people about the steps it has taken to prevent pollution in Delhi.While th\xe2\x80\xa6',165,AAPBJPchokeDelhi,453,182,0.366666667,4
11/6/2019 8:28,b'RT @RahulSharmaINC: AAP Govt is busy blaming the neighbouring states for pollution in Delhi instead of focusing on resolving the issue  \nWh\xe2\x80\xa6',12,None,515,308,0.1,4
11/6/2019 8:28,b'RT @LambaAlka: #aapbjpchokedelhi @INCDelhi @INCIndia \nOpinion | How Sheila Dikshit rolled out the world\xe2\x80\x99s biggest clean air project https:/\xe2\x80\xa6',74,aapbjpchokedelhi,475,1771,0.366666667,4
11/6/2019 8:28,b'RT @SevadalJAP: Delhi was a much greener and cleaner Delhi when Shiela ji was CM as her priority was development but the blame game of both\xe2\x80\xa6',3,None,166,61,-0.1,0
11/6/2019 8:28,b'AAP Govt is busy blaming the neighbouring states for pollution in Delhi instead of focusing on resolving the issue\xe2\x80\xa6 https://t.co/WCLDAXrcGg',12,None,3434,832,0.1,4
11/6/2019 8:28,"b""RT @geetv79: How Shiela Dikshit rolled out the world's biggest clean air project:\nHer biggest contribution to Delhi, the one by which her s\xe2\x80\xa6""",61,None,3170,2832,0.366666667,4
11/6/2019 8:27,"b'Airpollution is 365days problem becoming a major public health emergency,recording more than 130 poor air quality d\xe2\x80\xa6 https://t.co/kYkCPu8r0p'",9,None,1756,792,0.1225,4
11/6/2019 8:27,b'RT @SChopraINC: #AAPBJPchokeDelhi AAP shud come clean&amp;inform the people about the steps it has taken to prevent pollution in Delhi.While th\xe2\x80\xa6',165,AAPBJPchokeDelhi,5743,1679,0.366666667,4
11/6/2019 8:27,b'RT @SaralPatel: Congress government under Sheila Dikshit increased the green Cover in Delhi by 22%. AAP Government should present a white p\xe2\x80\xa6',38,None,279,266,-0.066666667,0
11/6/2019 8:27,"b'RT @Sharmistha_GK: Instead of giving these vague gyans, if the state &amp; central govt made a concerted attempt to put an action plan in place\xe2\x80\xa6'",119,None,6525,997,-0.133333333,0
11/6/2019 8:27,b'RTI reply reveals AAP government in Delhi has not spent almost 80% of the Green Tax collected in last four years\xe2\x80\xa6 https://t.co/4bZUdQdbSA',2,None,515,308,-0.05,0
11/6/2019 8:26,"b""RT @DilawarIT: Congress's government increased green cover in Delhi to reduce pollution.\n\n#AAPBJPchokeDelhi https://t.co/gQAoSBG0OH""",23,AAPBJPchokeDelhi,166,61,-0.2,0
11/6/2019 8:26,b'This the breath of fresh air delhi needs right now. #DelhiAirEmergency #DelhiPollution #DelhiSmog\xe2\x80\xa6 https://t.co/k7XzvPGtLM',0,DelhiAirEmergency,132,42,0.292857143,4
11/6/2019 8:26,b'RT @Nattashasharrma: Delhi chokes as pollution levels hits high.\nSever AQI observed on 4th November 2019\n\n#AAPBJPchokeDelhi\n@ajaymaken @Lam\xe2\x80\xa6',34,AAPBJPchokeDelhi,26,44,0.16,4
11/6/2019 8:25,"b'RT @devendrayadvinc: Pollution breaks all previous records as failing to check &amp; ensure ban on demolition, construction &amp; garbage burning,\xe2\x80\xa6'",104,None,2,32,-0.166666667,0
11/6/2019 8:25,b'RT @Vidyaraj51: Our national capital Delhi is facing severe air pollution. Situation is very grim and people not safe inside their own home\xe2\x80\xa6',11,None,358,239,-0.216666667,0
11/6/2019 8:25,b'RT @ArunDevilz: RTI reply reveals AAP government in Delhi has not spent almost 80% of the Green Tax collected in last four years\n\n#AAPBJPch\xe2\x80\xa6',3,None,166,61,-0.05,0
11/6/2019 8:25,b'RT @SaralPatel: DTC fleet goes down \xe2\xac\x87\xef\xb8\x8f\nPollution goes up \xe2\xac\x86\xef\xb8\x8f #AAPBJPchokeDelhi https://t.co/rrbwjnHmDq',30,AAPBJPchokeDelhi,279,266,-0.155555556,0
11/6/2019 8:25,b'RT @AamirLaalSingh: This the breath of fresh air delhi needs right now. #DelhiAirEmergency #DelhiPollution #DelhiSmog #DelhiNCRPollution #a\xe2\x80\xa6',3,DelhiAirEmergency,548,1147,0.292857143,4
11/6/2019 8:24,b'RT @AamirLaalSingh: This the breath of fresh air delhi needs right now. #DelhiAirEmergency #DelhiPollution #DelhiSmog #DelhiNCRPollution #a\xe2\x80\xa6',3,DelhiAirEmergency,654,25,0.292857143,4
11/6/2019 8:24,b'RT @AamirLaalSingh: This the breath of fresh air delhi needs right now. #DelhiAirEmergency #DelhiPollution #DelhiSmog #DelhiNCRPollution #a\xe2\x80\xa6',5,DelhiAirEmergency,654,25,0.292857143,4
11/6/2019 8:24,b'RT @SirJadeja7: #LaalSinghChaddhaLogo is like breath of fresh air which delhi needs right now. #FreshAirForDelhi #AapBJPChokeDelhi \n@Bollyh\xe2\x80\xa6',9,LaalSinghChaddhaLogo,654,25,0.292857143,4
11/6/2019 8:24,b'This the breath of fresh air delhi needs right now. #DelhiAirEmergency #DelhiPollution #DelhiSmog\xe2\x80\xa6 https://t.co/ryYscBTrlV',3,DelhiAirEmergency,64,75,0.292857143,4
11/6/2019 8:24,"b""RT @nagma_morarji: Stubble burning accounts for a small proportion of Delhi's pollution but AAP govt keeps blaming Punjab &amp; Haryana governm\xe2\x80\xa6""",85,None,179,395,-0.25,0
11/6/2019 8:24,"b'RT @Nattashasharrma: Under CM @SheilaDikshit,Delhi emerged as the greenest capital city in the world with a 22% increase in green cover. #A\xe2\x80\xa6'",28,None,179,395,-0.2,0
11/6/2019 8:23,"b'RT @INCDelhi: Every time Delhi High Court came to the rescue : In Dec 2018 Delhi high court, took suo-motu notice of a fire in south Delhi,\xe2\x80\xa6'",87,None,479,408,0.16,4
11/6/2019 8:23,"b'RT @PumpiNsui: Even after a full term of being in govt, AAP has failed to fulfill its promise of increasing the fleet of buses to 11,000. W\xe2\x80\xa6'",14,None,166,61,-0.075,0
11/6/2019 8:23,b'RT @SChopraINC: #AAPBJPchokeDelhi AAP shud come clean&amp;inform the people about the steps it has taken to prevent pollution in Delhi.While th\xe2\x80\xa6',165,AAPBJPchokeDelhi,94054,259,0.366666667,4
11/6/2019 8:23,"b'RT @INCIndia: Even after a full term of being in govt, AAP has failed to fulfill its promise of increasing the fleet of buses to 11,000. Wh\xe2\x80\xa6'",354,None,50,145,-0.075,0
11/6/2019 8:22,"b'RT @devendrayadvinc: Pollution breaks all previous records as failing to check &amp; ensure ban on demolition, construction &amp; garbage burning,\xe2\x80\xa6'",104,None,1793,710,-0.166666667,0
11/6/2019 8:22,"b'RT @SaralPatel: How Sheila Dikshit rolled out the world\xe2\x80\x99s biggest clean air project. \n\nBlaming &amp; Nitpicking is easy and working is Hard, Ho\xe2\x80\xa6'",217,None,750,1768,0.169444444,4
11/6/2019 8:22,"b'RT @INCIndia: Even after a full term of being in govt, AAP has failed to fulfill its promise of increasing the fleet of buses to 11,000. Wh\xe2\x80\xa6'",354,None,167,96,-0.075,0
11/6/2019 8:22,"b'RT @SaralPatel: How Sheila Dikshit rolled out the world\xe2\x80\x99s biggest clean air project. \n\nBlaming &amp; Nitpicking is easy and working is Hard, Ho\xe2\x80\xa6'",217,None,472,4469,0.169444444,4
11/6/2019 8:21,"b'RT @Sharmistha_GK: Instead of giving these vague gyans, if the state &amp; central govt made a concerted attempt to put an action plan in place\xe2\x80\xa6'",119,None,3680,1239,-0.133333333,0
11/6/2019 8:21,b'RT @Nattashasharrma: Delhi chokes as pollution levels hits high.\nSever AQI observed on 4th November 2019\n\n#AAPBJPchokeDelhi\n@ajaymaken @Lam\xe2\x80\xa6',34,AAPBJPchokeDelhi,179,395,0.16,4
11/6/2019 8:21,"b'RT @VinayDokania: During Congress regime under Sheila Dikshit ji,Delhi was one of the Greenest city in the world thanks to adequate plannin\xe2\x80\xa6'",14,None,87,305,0.266666667,4
11/6/2019 8:21,b'RT @bhatia_niraj23: Perfect pic to start with .. #AAPBJPChokeDelhi !\n\n#DelhiAirQuality https://t.co/Zwz5pLvmkN',54,AAPBJPChokeDelhi,119,816,1,4
11/6/2019 8:21,"b'RT @VinayDokania: Classic: Yoga instructor in Delhi booked for attempted murder for saying, ""Take a deep breath.""\xf0\x9f\x98\x81\xf0\x9f\x98\x81\xf0\x9f\x98\x81\n\n#AAPBJPchokeDelhi'",5,AAPBJPchokeDelhi,166,61,0.083333333,4
11/6/2019 8:21,"b""RT @nagma_morarji: Stubble burning accounts for a small proportion of Delhi's pollution but AAP govt keeps blaming Punjab &amp; Haryana governm\xe2\x80\xa6""",85,None,119,816,-0.25,0
11/6/2019 8:21,"b'RT @INCDelhi: Every time Delhi High Court came to the rescue : In Dec 2018 Delhi high court, took suo-motu notice of a fire in south Delhi,\xe2\x80\xa6'",87,None,119,816,0.16,4
11/6/2019 8:20,b'This the breath of fresh air delhi needs right now. #DelhiAirEmergency #DelhiPollution #DelhiSmog\xe2\x80\xa6 https://t.co/gN09G87q66',5,DelhiAirEmergency,64,75,0.292857143,4
11/6/2019 8:20,b'RT @Nattashasharrma: Delhi chokes as pollution levels hits high.\nSever AQI observed on 4th November 2019\n\n#AAPBJPchokeDelhi\n@ajaymaken @Lam\xe2\x80\xa6',34,AAPBJPchokeDelhi,917,668,0.16,4
11/6/2019 8:20,"b'RT @SChopraINC: Airpollution is 365days problem becoming a major public health emergency,recording more than 130 poor air quality days ever\xe2\x80\xa6'",120,None,917,668,0.1225,4
11/6/2019 8:20,b'RT @RuchiraC: Unease of living and doing business: Common sentiment across the corporate ecosystem in Gurgaon. #AAPBJPchokeDelhi \nhttps://t\xe2\x80\xa6',52,AAPBJPchokeDelhi,119,816,-0.15,0
11/6/2019 8:20,b'RT @SevadalDL: Delhi chokes as pollution levels hits high.\nSever AQI observed on 4th November 2019\n\n#AAPBJPchokeDelhi\n@ajaymaken @LambaAlka\xe2\x80\xa6',33,AAPBJPchokeDelhi,917,668,0.16,4
11/6/2019 8:20,"b""RT @RuchiraC: A public health emergency has been declared only now but Delhi's air quality is extremely poor throughout the year, stubble o\xe2\x80\xa6""",34,None,119,816,-0.133333333,0
11/6/2019 8:20,"b""RT @RahulKajalRG: #AAPBJPchokeDelhi While the BJP govt at central level should've also sprung in action to deal with the crisis, union mini\xe2\x80\xa6""",13,AAPBJPchokeDelhi,179,395,0.05,4
11/6/2019 8:20,b'RT @nagma_morarji: #AAPBJPchokeDelhi\nAAP Govt is busy blaming the neighbouring states for pollution in Delhi instead of focusing on resolvi\xe2\x80\xa6',35,AAPBJPchokeDelhi,511,133,0.1,4
11/6/2019 8:19,"b'RT @SaralPatel: How Sheila Dikshit rolled out the world\xe2\x80\x99s biggest clean air project. \n\nBlaming &amp; Nitpicking is easy and working is Hard, Ho\xe2\x80\xa6'",217,None,33,78,0.169444444,4
11/6/2019 8:19,"b""RT @nagma_morarji: Stubble burning accounts for a small proportion of Delhi's pollution but AAP govt keeps blaming Punjab &amp; Haryana governm\xe2\x80\xa6""",85,None,511,133,-0.25,0
11/6/2019 8:19,"b'RT @devendrayadvinc: Pollution breaks all previous records as failing to check &amp; ensure ban on demolition, construction &amp; garbage burning,\xe2\x80\xa6'",104,None,119,816,-0.166666667,0
11/6/2019 8:19,b'RT @ShahNawazKhanMM: #AAPBJPchokeDelhi  Hazardous air pollution is becoming capital punishment in New Delhi. https://t.co/kLZdWWIncW',30,AAPBJPchokeDelhi,119,816,0.395454545,4
11/6/2019 8:19,"b'RT @Sharmistha_GK: Instead of giving these vague gyans, if the state &amp; central govt made a concerted attempt to put an action plan in place\xe2\x80\xa6'",119,None,119,816,-0.133333333,0
11/6/2019 8:18,b'RT @iPranavG: .@INCIndia Government increased green cover \nBut #AAPBJPchokeDelhi https://t.co/RCTsgjRjib',14,AAPBJPchokeDelhi,179,395,-0.2,0
11/6/2019 8:18,"b'RT @devendrayadvinc: Pollution breaks all previous records as failing to check &amp; ensure ban on demolition, construction &amp; garbage burning,\xe2\x80\xa6'",104,None,862,784,-0.166666667,0
